Unnamed: 0,Product,Review_Summary,Rating
172823,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",Awsm quality,5
172824,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",Very very small and poor quality,1
172825,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",Poor quality of steel used and very thin small in size,1
172826,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",Best quality .. superb i loved it,5
172827,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",Toooooo small size,1
172828,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",Just okay,3
172829,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",Super,4
172830,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",Good,3
172831,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",It very smal but worth of cost,5
172832,"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",Very small,1
