Unnamed: 0,Product,Review_Summary,Rating
21164,"Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,
Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,","I love my Kindle Voyage, however it does not have a speaker for audio books. and changes settings ie. remaining time/pages left in book on it's own.",4.0
21165,"Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,
Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,",highly recommend this product to all book lovers...,5.0
21166,"Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,
Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,",I enjoy my kindle and would recommend to anyone. There is a good choice of books and reading material also.,5.0
21167,"Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,
Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,",this was a choice between the Oasis and the Voyage. i made the right choice,5.0
21168,"Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,
Amazon - Fire 16GB (5th Gen, 2015 Release) - Black,,,",Went back and forth between this and the Oasis but in the end just couldn't justify the added cost. So far I'm happy with this model.,4.0
